PROG211;5;115;97;573
PROG211;5;116;97;612
PROG211;5;116;97;586
PROG211;5;116;97;596
PROG211;5;116;97;597
PROG211;5;116;97;608
PROG211;5;116;97;610
PROG211;5;280177;97;4197326
PROG211;5;280178;97;4197347
PROG211;5;280078;97;4195598
PROG211;5;116;97;601
PROG211;5;116;97;590
PROG211;5;116;97;607
PROG211;5;116;97;606
PROG211;5;116;97;592
PROG211;5;116;97;609
PROG211;5;280079;97;4195616
PROG211;5;280079;97;4195620
PROG211;5;280079;97;4195622
PROG211;5;280079;97;4195623
PROG211;5;280079;97;4195628
PROG211;5;280079;97;4195629
PROG211;5;280079;97;4195631
PROG211;5;280079;97;4195632
PROG211;5;280079;97;4195633
PROG211;5;280079;97;4195634
PROG211;5;280080;97;4195635
PROG211;5;280080;97;4195636
PROG211;5;280079;97;4195637
PROG211;5;118;97;664
PROG211;5;280179;97;4197380
PROG211;5;118;97;654
PROG211;5;280175;97;4197279
PROG211;5;280176;97;4197301
PROG211;5;280177;97;4197322
PROG211;5;280179;97;4197395
PROG211;5;280182;97;4197415
PROG211;5;280183;97;4197430
PROG211;5;118;97;660
PROG211;5;118;97;661
PROG211;5;280175;97;4197288
PROG211;5;280176;97;4197290
PROG211;5;280177;97;4197340
PROG211;5;280179;97;4197381
PROG211;5;280179;97;4197385
PROG211;5;280182;97;4197397
PROG211;5;280179;97;4197400
PROG211;5;280183;97;4197432
PROG211;5;280183;97;4197438
PROG211;5;280183;97;4197439
PROG211;5;280183;97;4197440
PROG211;5;119;97;686
PROG211;5;119;97;672
PROG211;5;119;97;675
PROG211;5;119;97;684
PROG211;5;119;97;688
PROG211;5;280184;97;4197448
PROG211;5;280184;97;4197456
PROG211;5;280184;97;4197459
PROG211;5;280184;97;4197461
PROG211;5;280184;97;4197470
PROG211;5;280185;97;4197473
PROG211;5;280185;97;4197475
PROG211;5;280185;97;4197479
PROG211;5;280185;97;4197484
PROG211;5;280185;97;4197487
PROG211;5;280185;97;4197493
PROG211;5;280187;97;4197495
PROG211;5;280187;97;4197506
PROG211;5;280187;97;4197509
PROG211;5;280187;97;4197513
PROG211;5;118;97;665
PROG211;5;280176;97;4197294
PROG211;5;280176;97;4197311
PROG211;5;280177;97;4197327
PROG211;5;280177;97;4197330
PROG211;5;280177;97;4197336
PROG211;5;280177;97;4197344
PROG211;5;280178;97;4197356
PROG211;5;280178;97;4197362
PROG211;5;113;97;535
PROG211;5;113;97;547
PROG211;5;115;97;576
PROG211;5;115;97;567
PROG211;5;115;97;575
PROG211;5;115;97;569
PROG211;5;113;97;566
PROG211;5;115;97;572
PROG211;5;115;97;579
PROG211;5;115;97;571
PROG211;5;116;97;600
PROG211;5;115;97;585
PROG211;5;116;97;591
PROG211;5;116;97;595
PROG216;5;279076;99;4179249
PROG216;5;279076;99;4179250
PROG216;5;279076;99;4179252
PROG216;5;279074;99;4179253
PROG216;5;117;99;637
PROG216;5;279071;99;4179168
PROG216;5;279072;99;4179201
PROG216;5;279072;99;4179215
PROG216;5;279074;99;4179226
PROG216;5;279074;99;4179235
PROG216;5;279074;99;4179236
PROG216;5;279074;99;4179237
PROG216;5;279076;99;4179244
PROG216;5;279076;99;4179247
PROG216;5;1192;99;10939
PROG216;5;1192;99;10985
PROG216;5;279071;99;4179172
PROG216;5;279071;99;4179173
PROG216;5;1192;99;10955
PROG216;5;279071;99;4179182
PROG216;5;279072;99;4179195
PROG216;5;279072;99;4179202
PROG216;5;279072;99;4179206
PROG216;5;279072;99;4179208
PROG216;5;279072;99;4179210
PROG216;5;279072;99;4179217
PROG229;5;360284;104;5386034
PROG248;5;359627;119;5385885
PROG248;5;359627;119;5386020
PROG248;5;359567;119;5388646
PROG248;5;359567;119;5389104
PROG250;5;361657;120;5390307
PROG251;5;360044;121;5386077
PROG251;5;360044;121;5386136
PROG252;5;360346;121;5387826
PROG253;5;361766;122;5390420
PROG259;5;361844;124;5390495
PROG259;5;361804;124;5390349
PROG259;5;361487;124;5388907
PROG259;5;361648;124;5389575
PROG260;5;257778;96;3813826
PROG895;2;34;416;55
PROG932;2;111301;443;5388020
PROG942;2;34;450;55
PROG942;2;34;450;55
PROG1089;1;341087;156;5263765
PROG1129;2;136443;11720;1181713
PROG1129;2;136443;11720;1181719
PROG1129;2;52735;11720;1181720
PROG1129;2;16664;11720;1181665
PROG1129;2;136440;11720;1181666
PROG1129;2;87019;12657;1181963
PROG1129;2;136440;11720;1181683
PROG1129;2;136446;11720;1181740
PROG1129;2;136440;11720;1181685
PROG1129;2;136446;11720;1181749
PROG1129;2;86996;11720;1181674
PROG1208;5;249311;625;5388745
PROG1208;5;249311;625;5388027
PROG1210;5;359664;625;5388125
PROG1214;5;361664;628;5390480
PROG1215;5;361429;627;5388902
PROG1215;5;361429;627;5390776
PROG1385;12;115618;443;5388279
PROG1390;5;360925;638;5387684
PROG1391;5;360925;638;5388274
PROG1437;5;359565;643;5386545
PROG1465;3;359284;183;5380061
PROG1477;5;359564;646;5385888
PROG1479;12;243113;486;5390092
PROG1479;12;243113;486;5390385
PROG1479;12;243113;486;5390385
PROG1509;5;360004;647;5386143
PROG1509;5;360004;647;5386079
PROG1509;5;359605;647;5386512
PROG1551;5;361691;650;5390182
PROG1551;5;361411;650;5390566
PROG1551;5;361411;650;5389594
PROG1637;5;360385;657;5386590
PROG1637;5;360385;657;5388951
PROG1665;5;361385;676;5388898
PROG1683;5;359964;690;5386038
PROG1683;5;359964;690;5386276
PROG1686;5;268190;693;3993420
PROG1686;5;268190;693;3993427
PROG1686;5;268194;693;3993436
PROG1687;5;360508;694;5386870
PROG1697;5;361407;702;5389603
PROG1697;5;278610;702;4195609
PROG1697;5;278610;702;4195606
PROG1697;5;361407;702;5389758
PROG1709;5;360984;732;5388651
PROG1709;5;360485;732;5386461
PROG1721;5;361444;734;5390156
PROG1721;5;361444;734;5390168
PROG1801;5;361205;821;5388110
PROG1811;5;283599;15;4257626
PROG1811;5;283597;15;4257589
PROG1811;5;283596;15;4257572
PROG1811;5;283597;15;4257592
PROG1811;5;283596;15;4257564
PROG1811;5;283597;15;4257597
PROG1811;5;283597;15;4257599
PROG1811;5;283597;15;4257597
PROG1811;5;283596;15;4257564
PROG1811;5;283597;15;4257591
PROG1811;5;283596;15;4257577
PROG1811;5;283597;15;4257594
PROG1811;5;283597;15;4257588
PROG1811;5;283597;15;4257611
PROG1811;5;283597;15;4257603
PROG1811;5;283599;15;4257625
PROG1811;5;283599;15;4257630
PROG1811;5;283599;15;4257632
PROG1811;5;283599;15;4257613
PROG1811;5;283599;15;4257615
PROG1811;5;283596;15;4257580
PROG1811;5;283596;15;4257575
PROG1812;5;283596;15;4257573
PROG1812;5;283596;15;4257581
PROG1812;5;283596;15;4257578
PROG1812;5;283596;15;4257576
PROG1812;5;283596;15;4257571
PROG1812;5;283596;15;4257575
PROG1812;5;283597;15;4257593
PROG1813;5;360024;15;5385972
PROG1813;5;360024;15;5385973
PROG1813;5;360024;15;5385891
PROG1820;5;275139;831;4120178
PROG1834;5;133868;836;1176508
PROG1846;5;361224;843;5389074
PROG1846;5;361224;843;5389188
PROG1847;5;286882;66;4318514
PROG1847;5;286885;66;4318591
PROG1847;5;286882;66;4318521
PROG1847;5;286882;66;4318516
PROG1847;5;286885;66;4318585
PROG1847;5;286885;66;4318588
PROG1869;5;135600;853;1181744
PROG1884;5;361206;866;5388482
PROG1886;5;361206;866;5389009
PROG1886;5;361206;866;5388785
PROG1886;5;361206;866;5388305
PROG1886;5;361206;866;5388694
PROG1898;5;147828;874;3513049
PROG1898;5;147828;874;3513047
PROG1898;5;147828;874;1307215
PROG1898;5;147828;874;3513051
PROG1898;5;147828;874;1307206
PROG1898;5;147828;874;3513052
PROG1898;5;147828;874;3513053
PROG1898;5;147828;874;3513054
PROG1898;5;147828;874;3513055
PROG1898;5;147828;874;3513056
PROG1898;5;147828;874;3513057
PROG1898;5;147828;874;1307210
PROG1898;5;147828;874;3513058
PROG1898;5;147828;874;3513059
PROG1898;5;147828;874;3513060
PROG1898;5;147828;874;1307211
PROG1898;5;147828;874;3513046
PROG1898;5;147828;874;3513045
PROG1898;5;147828;874;3513044
PROG1898;5;147828;874;3513043
PROG1898;5;147828;874;3513040
PROG1898;5;147828;874;3513042
PROG1898;5;147828;874;3513041
PROG1898;5;147828;874;3513048
PROG1898;5;147828;874;3513050
PROG1942;5;360464;5628;5386391
PROG1942;5;360464;5628;5386390
PROG1942;5;360464;5628;5386393
PROG1942;5;360464;5628;5386394
PROG1942;5;360464;5628;5386395
PROG1942;5;360464;5628;5386396
PROG1942;5;360464;5628;5386397
PROG1942;5;360464;5628;5386398
PROG1942;5;360464;5628;5386399
PROG1942;5;360464;5628;5386400
PROG1942;5;360464;5628;5386401
PROG1942;5;360464;5628;5386402
PROG1942;5;360464;5628;5386403
PROG1942;5;360464;5628;5386404
PROG1942;5;360464;5628;5386405
PROG1942;5;360464;5628;5386406
PROG1942;5;360464;5628;5386407
PROG1942;5;360464;5628;5386408
PROG1942;5;360464;5628;5386409
PROG1942;5;360464;5628;5386410
PROG1942;5;360464;5628;5386386
PROG1942;5;360464;5628;5386387
PROG1942;5;360464;5628;5386388
PROG1942;5;360464;5628;5386389
PROG1942;5;360464;5628;5386392
PROG1974;5;362172;981;5391058
PROG1974;5;362172;981;5391059
PROG1974;5;362172;981;5391060
PROG1974;5;362172;981;5391061
PROG1974;5;362172;981;5391062
PROG1974;5;362172;981;5391063
PROG1974;5;362172;981;5391064
PROG1974;5;362172;981;5391065
PROG1974;5;362172;981;5391066
PROG1974;5;362172;981;5391067
PROG1974;5;362172;981;5391068
PROG1974;5;362172;981;5391069
PROG1974;5;362172;981;5391070
PROG1974;5;362172;981;5391071
PROG1974;5;362172;981;5391072
PROG1974;5;362172;981;5391073
PROG1974;5;362172;981;5391074
PROG1974;5;362172;981;5391075
PROG1974;5;362170;981;5391001
PROG1974;5;362170;981;5391002
PROG1974;5;362170;981;5391003
PROG1974;5;362170;981;5391004
PROG1974;5;362170;981;5391005
PROG1974;5;362170;981;5391006
PROG1974;5;362170;981;5391007
PROG1974;5;362170;981;5391008
PROG1974;5;362170;981;5391009
PROG1974;5;362170;981;5391010
PROG1974;5;362170;981;5391011
PROG1974;5;362170;981;5391012
PROG1974;5;362170;981;5391013
PROG1974;5;362170;981;5391014
PROG1974;5;362170;981;5391015
PROG1974;5;362170;981;5391016
PROG1974;5;362170;981;5391017
PROG1974;5;362170;981;5391018
PROG1974;5;362170;981;5391019
PROG1974;5;362170;981;5391020
PROG1974;5;362170;981;5391021
PROG1974;5;362170;981;5391022
PROG1974;5;362170;981;5391023
PROG1974;5;362170;981;5391024
PROG1974;5;362170;981;5391025
PROG1974;5;362171;981;5391026
PROG1974;5;362171;981;5391027
PROG1974;5;362171;981;5391028
PROG1974;5;362171;981;5391029
PROG1974;5;362171;981;5391030
PROG1974;5;362171;981;5391031
PROG1974;5;362171;981;5391032
PROG1974;5;362171;981;5391033
PROG1974;5;362171;981;5391034
PROG1974;5;362171;981;5391035
PROG1974;5;362171;981;5391036
PROG1974;5;362171;981;5391037
PROG1974;5;362171;981;5391038
PROG1974;5;362171;981;5391039
PROG1974;5;362171;981;5391040
PROG1974;5;362171;981;5391041
PROG1974;5;362171;981;5391042
PROG1974;5;362171;981;5391043
PROG1974;5;362171;981;5391044
PROG1974;5;362171;981;5391045
PROG1974;5;362171;981;5391046
PROG1974;5;362171;981;5391047
PROG1974;5;362171;981;5391048
PROG1974;5;362171;981;5391049
PROG1974;5;362171;981;5391050
PROG1974;5;362172;981;5391051
PROG1974;5;362172;981;5391052
PROG1974;5;362172;981;5391053
PROG1974;5;362172;981;5391054
PROG1974;5;362172;981;5391055
PROG1974;5;362172;981;5391056
PROG1974;5;362172;981;5391057
PROG2064;5;361689;1066;5389930
PROG2064;5;360344;1066;5386201
PROG2064;5;361689;1066;5389932
PROG2064;5;361408;1066;5388405
PROG2064;5;360644;1066;5386758
PROG2064;5;360644;1066;5386756
PROG2078;5;360664;1080;5386805
PROG2078;5;360584;1080;5386690
PROG2078;5;360664;1080;5386816
PROG2078;5;360665;1080;5386824
PROG2078;5;360664;1080;5386825
PROG2078;5;360664;1080;5386826
PROG2078;5;360664;1080;5386828
PROG2078;5;360665;1080;5386829
PROG2078;5;360665;1080;5386839
PROG2078;5;360664;1080;5386807
PROG2078;5;360885;1080;5387524
PROG2078;5;360885;1080;5387525
PROG2078;5;360664;1080;5386802
PROG2084;5;360666;1086;5386877
PROG2086;5;360667;1088;5386921
PROG2086;5;360667;1088;5386886
PROG2160;5;360264;1144;5386076
PROG2164;5;359625;1147;5385946
PROG2166;5;361390;1149;5390068
PROG2174;5;360425;1152;5386430
PROG2701;5;360445;1462;5386378
PROG2701;5;360445;1462;5389829
PROG3150;5;361388;1688;5390174
PROG3150;5;361388;1688;5388317
PROG3150;5;361388;1688;5388833
PROG3799;12;896;543;6105
PROG3963;12;58;55;538321
PROG3963;12;58;55;536495
PROG3963;12;34713;55;296342
PROG3963;12;34713;55;296334
PROG3963;12;47077;55;5386626
PROG4086;12;824;1886;5900
PROG4481;5;359866;2161;5389793
PROG4528;5;359764;2185;5386478
PROG4653;5;362192;2241;5391253
PROG4653;5;362192;2241;5391277
PROG4653;5;362192;2241;5391255
PROG4653;5;362192;2241;5391256
PROG4653;5;362192;2241;5391257
PROG4653;5;362192;2241;5391258
PROG4653;5;362192;2241;5391259
PROG4653;5;362192;2241;5391260
PROG4653;5;362192;2241;5391261
PROG4653;5;362192;2241;5391262
PROG4653;5;362192;2241;5391263
PROG4653;5;362192;2241;5391264
PROG4653;5;362192;2241;5391265
PROG4653;5;362192;2241;5391266
PROG4653;5;362192;2241;5391267
PROG4653;5;362192;2241;5391268
PROG4653;5;362192;2241;5391269
PROG4653;5;362192;2241;5391270
PROG4653;5;362192;2241;5391271
PROG4653;5;362192;2241;5391272
PROG4653;5;362192;2241;5391273
PROG4653;5;362192;2241;5391274
PROG4653;5;362192;2241;5391275
PROG4653;5;362192;2241;5391276
PROG4653;5;362192;2241;5391254
PROG4870;5;361585;2305;5389092
PROG4870;5;361585;2305;5389100
PROG4870;5;361585;2305;5389099
PROG4870;5;361585;2305;5389095
PROG5308;5;360624;3350;5386728
PROG5308;5;360624;3350;5386737
PROG5308;5;360624;3350;5386745
PROG5308;5;360624;3350;5386743
PROG5308;5;360624;3350;5386741
PROG5664;2;896;543;6105
PROG5765;12;5885;3668;80545
PROG6226;5;360504;3620;5386603
PROG6290;5;360386;3979;5386627
PROG7069;5;258927;4475;5388915
PROG  ;5;258927;4475;5388791
PROG7110;5;258927;4475;3837882
PROG7395;5;361324;4614;5389094
PROG7877;12;3541;3819;49125
PROG7878;2;313180;3819;5388249
PROG8082;4;359019;178;5368608
PROG8082;4;360244;178;5386015
PROG8082;4;359019;178;5368608
PROG8143;4;284323;222;5385998
PROG8143;4;284323;222;5385997
PROG;4;149516;216;1331714
PROG8196;4;205514;216;2644624
PROG8196;4;16805;216;208573
PROG8273;4;359037;261;5390863
PROG8273;4;359037;261;5390828
PROG8273;4;359037;261;5390832
PROG8281;4;361711;226;5390081
PROG8281;4;361711;226;5390098
PROG8287;4;358733;1104;5390712
PROG8457;4;360244;178;5386015
PROG9090;4;359765;263;5388037
PROG9134;4;136454;4001;1181964
PROG9134;4;136441;4001;1181684
PROG9134;4;136441;4001;1181676
PROG9134;4;136441;4001;1181667
PROG9134;4;136441;4001;1181745
PROG9134;4;136450;4001;1181958
PROG9134;4;136441;4001;1181722
PROG9134;4;136450;4001;1181945
PROG9134;4;136450;4001;1181948
PROG9134;4;136453;4001;1181952
PROG9164;4;263257;287;3922959
PROG9182;4;259623;294;3852686
PROG9182;4;259623;294;3852685
PROG9182;4;261059;294;3881444
PROG9232;4;358800;307;5388340
PROG9665;4;359477;284;5388862
PROG10741;4;229216;272;3162362
PROG10821;4;359336;288;5387624
PROG10821;4;361712;288;5390114
PROG11021;4;201773;3387;2554430
PROG11021;4;155117;3387;1429985
PROG11021;4;149182;3387;1324713
PROG11021;4;105105;3387;870912
PROG11021;4;155117;3387;1429966
PROG11021;4;105105;3387;870913
PROG11021;4;155117;3387;1429971
PROG11021;4;155117;3387;1429968
PROG11021;4;105105;3387;870928
PROG11021;4;105105;3387;870923
PROG11021;4;105105;3387;870930
PROG11021;4;155117;3387;1429976
PROG11021;4;155117;3387;1429981
PROG11021;4;155117;3387;1429986
PROG11203;4;359309;207;5386305
PROG11220;4;361505;751;5390327
PROG11240;4;150432;4343;5386061
PROG11400;4;34957;2463;297376
PROG12317;4;135028;246;1177917
PROG12317;4;135016;246;1177911
PROG12325;4;357325;267;5390593
PROG12333;4;352704;285;5387623
PROG13041;5;360645;5393;5386792
PROG13041;5;360645;5393;5386793
PROG13041;5;360645;5393;5386794
PROG13041;5;360645;5393;5386796
PROG13041;5;361687;5393;5389925
PROG13041;5;361687;5393;5389922
PROG13041;5;361687;5393;5389865
PROG13041;5;361687;5393;5389864
PROG13041;5;361687;5393;5389859
PROG13041;5;361687;5393;5389851
PROG13041;5;361687;5393;5389854
PROG13041;5;361687;5393;5389858
PROG13741;5;360544;5468;5386574
PROG13741;5;360544;5468;5386575
PROG13741;5;360544;5468;5386576
PROG13741;5;360544;5468;5386576
PROG13741;5;360544;5468;5386576
PROG13741;5;360544;5468;5386576
PROG13741;5;360544;5468;5386577
PROG13741;5;360544;5468;5386578
PROG13741;5;360544;5468;5386579
PROG13741;5;360544;5468;5386580
PROG13741;5;360544;5468;5386581
PROG13741;5;360544;5468;5386582
PROG13741;5;360544;5468;5386583
PROG13741;5;360544;5468;5386584
PROG13741;5;360544;5468;5386585
PROG13741;5;360544;5468;5386586
PROG13741;5;360544;5468;5386587
PROG13741;5;360544;5468;5386588
PROG13741;5;360544;5468;5386589
PROG13741;5;360544;5468;5386565
PROG13741;5;360544;5468;5386566
PROG13741;5;360544;5468;5386567
PROG13741;5;360544;5468;5386568
PROG13741;5;360544;5468;5386569
PROG13741;5;360544;5468;5386570
PROG13741;5;360544;5468;5386571
PROG13741;5;360544;5468;5386572
PROG13741;5;360544;5468;5386573
PROG15141;5;361264;6272;5388882
PROG15629;5;238739;6611;5387962
PROG17258;4;157030;5759;1464145
PROG17258;4;157030;5759;1464150
PROG17907;5;361425;7914;5388878
PROG18001;5;360564;8493;5386641
PROG18001;5;360564;8493;5386691
PROG19101;5;361445;6848;5388650
PROG20982;1;359120;11345;5389108
PROG23946;1;204321;334;3019038
PROG25456;2;27557;12793;5388606
PROG29756;2;361524;14173;5388927
PROG29756;2;361564;14173;5388975
PROG29763;12;361688;14173;5389856
PROG30295;2;361564;14173;5388975
PROG30920;2;361364;14499;5388310
PROG35781;4;44538;437;346289
PROG35781;4;45794;437;352487
PROG35781;4;44533;437;346277
PROG45171;31;62043;15270;428493
PROG45171;31;64875;15270;440735
PROG45171;31;64875;15270;440765
PROG45171;31;62043;15270;428489
PROG45171;31;62043;15270;428507
PROG45171;31;64875;15270;440760
PROG45171;31;62043;15270;428533
PROG47357;4;67011;19131;447032
PROG47383;4;67037;19137;447249
PROG48475;5;215730;9109;3194070
PROG48475;5;215730;9109;3194062
PROG48475;5;215730;9109;3194061
PROG48475;5;215729;9109;3194057
PROG48475;5;215729;9109;3194054
PROG48475;5;215729;9109;3194051
PROG48475;5;215729;9109;3194049
PROG48475;5;230824;9109;3194076
PROG48475;5;215729;9109;3194041
PROG52751;2;53133;19995;507331
PROG52751;2;53133;19995;507368
PROG52751;2;53133;19995;507355
PROG54328;1;244574;20183;3513162
PROG56352;5;268191;693;3993406
PROG56432;1;102509;177;1072803
PROG56432;1;102509;177;1072803
PROG56440;3;142119;177;1452093
PROG58143;4;133672;14227;1172584
PROG61510;2;136451;11720;1181976
PROG65141;4;84910;11273;626669
PROG72233;5;360964;22358;5388963
PROG79717;4;339444;20547;5260552
PROG82128;5;361584;23293;5389016
PROG82128;5;361584;23293;5389017
PROG82128;5;361584;23293;5389032
PROG82128;5;361584;23293;5389029
PROG82128;5;361584;23293;5389018
PROG94568;5;360347;24098;5386551
PROG95423;1;62389;15261;990856
PROG95423;1;62389;15261;990859
PROG108601;5;283171;26187;4249449
PROG108601;5;283171;26187;4249455
PROG108601;5;283171;26187;4249442
PROG108601;5;283171;26187;4249447
PROG108601;5;283171;26187;4249433
PROG108601;5;283176;26187;4249479
PROG108601;5;283176;26187;4249458
PROG108601;5;283176;26187;4249475
PROG108601;5;283176;26187;4249476
PROG108601;5;283176;26187;4249477
PROG108601;5;283171;26187;4249435
PROG113078;12;94786;15253;741021
PROG113078;12;94786;15253;741037
PROG113170;12;99956;11434;807192
PROG113170;12;99956;11434;807222
PROG113170;12;99956;11434;807303
PROG113170;12;99932;11434;806700
PROG113170;12;99932;11434;806764
PROG113170;12;99932;11434;806764
PROG113170;12;99932;11434;806764
PROG113170;12;99932;11434;806764
PROG113170;12;99932;11434;806764
PROG113170;12;99932;11434;806764
PROG113170;12;99925;11434;806569
PROG113170;12;99932;11434;806793
PROG113170;12;99932;11434;806712
PROG113170;12;99932;11434;806920
PROG113170;12;99932;11434;806777
PROG113170;12;99960;11434;807343
PROG113170;12;99938;11434;807005
PROG113170;12;99956;11434;807338
PROG113298;12;17721;10635;216116
PROG113298;12;17721;10635;216116
PROG113298;12;17721;10635;216116
PROG113298;12;17721;10635;216116
PROG113310;12;16832;10082;208563
PROG113818;12;690;438;290508
PROG113818;12;690;438;290499
